,用户名,用户id,帖子
0,石头搞机,2017327511?,"
                    2022年的双11正式结束，与以往的双11与618几乎一样，小米和苹果赢麻了，狗东上单品手机累计销量榜，前十中小米系机型占据了一半，共5款上榜，然后是苹果iPhone上榜了4款机型...重点是，前十中国产旗舰机只有一款机型上榜，就是Redmi K50至尊版... ​                "
0,旅途中的农夫,3805770597?,"
                    #为抢iPhone员工集体周五加班# 真的是，好快乐的加班，感觉第一次感受到加班时间这么快乐的事，就是这么多人一起抢的话我能问问有几位抢到了么？ ​                "
0,HZ-傻大姐,7360991070?,"
                    #各平台互卷iPhone14价格跳水多次售罄#卷起来！讲真，这是好事！#双11太卷iPhone14全面跌破官网价# ​                "
0,数码圈老表,7496626504?,"
                    #新版微信可撤回五分钟内消息#在新版微信中，微信支持修改撤回五分钟内的消息，之前只可以撤回两分钟内的消息，不过需要注意的是，仅支持撤回五分钟内的文字消息，并非所有消息，从两分钟变为五分钟，意味着用户现在拥有更多的时间查看和修改撤回的内容，不知道尊贵的iPhone用户什么时候能用上  ​  展开全文c                "
0,写诗予-童,7292627303?,"
                    #双十一iPhone14价格新低#刚开始买的像冤大头 ​                "
0,希望snq再遇见myc,7278212233?,"
                    真难过啊，京东黑号不让我买iphone，然后买了14plus，又没有我喜欢的白色了，今天淘宝iphone降价我买了紫色退款想换白色结果不给取消，我的券就没了，最终啥也没买成。注定我换不了手机吧，可是我手机电池和内存真的很不行很不行了，唉好难过。 ​                "
0,晋军,5221468554?,"
                    #各平台互卷iPhone14价格跳水多次售罄#苹果14绝对的跳水皇后啊！今天第一次发现一个问题苹果居然跳水价开售#双11太卷iPhone14全面跌破官网价# ​                "
0,热心市民杨老板Y,5709481635?,"
                    &#xe627;iPhone壁纸 11.11可爱小熊壁纸/1693 ​                "
0,不是很麻烦_,5564764208?,"
                    #双十一iPhone14价格新低#大家14都是多少钱入的呀 ​                "
0,DuanRui段锐,2657267661?,"
                    撸一个 iPhone 13 回回血，结束双十一。 ​                "
0,Microsoft信仰中心,3139784387?,"
                    Office for iPhone 应用即将迎来新设计，新设计采用 Fluent Design，新的设计体现在功能菜单以及 Ribbon 功能区域上，效果如图！ ​                "
0,让世界洒满香菜种子,7734203762?,"
                    #为抢iPhone员工集体周五加班# 感觉杭州这个公司的老板还挺有意思的，竟然还能想到让员工参加这样的集体活动。 ​                "
0,贰叁事都是李,7228214230?,"
                    #为抢iPhone员工集体周五加班# 说实话这群员工有一点可爱呀，主动留着来加班是为了手机，难道一群人抢会更容易吗 ​                "
0,追星娱综,6325535696?,"
                    #各平台互卷iPhone14价格跳水多次售罄##双11太卷iPhone14全面跌破官网价#这种类型的情况对我而言，那就是无法去拒绝的诱惑，这一次，我一定要把我最喜欢的iPhone 14给直接拿入手中！ ​                "
0,ZEALER,3097378697?,"
                    【苹果宣布卫星通信服务本月底正式上线，已耗费 4.5 亿美元】苹果在今年 9 月举行的新品发布会上，首次公布 iPhone 14 系列卫星通信服务，预告称将于十一月上线。近日，苹果发布官方新闻稿，正式宣布卫星通信服务将于本月底上线，这项新服务将允许 iPhone 14 和 iPhone 14 Pro 型号直接连接到卫星， ​  展开全文c                "
0,请与白菜同归于尽,2048344461?,"
                    目前东哥这边优于友商iphone14 可叠加50券  5199起 →   O网页链接 50券→  O网页链接 13 256G 送AC  叠加后 5349 →  O网页链接 ​                "
0,揉碎一地星月,5339211522?,"
                    #为抢iPhone员工集体周五加班# 哈哈哈这样公司气氛真的好好呀 都感觉有点羡慕了，明年也叫我们公司的人来一个这样的活动 ​                "
0,如有神驻,6034896443?,"
                    #为抢iPhone员工集体周五加班#所以好想知道到底最后有人抢到吗？这么多人一起抢，应该真的很有氛围感吧 ​                "
0,这位同学叫晓雨,5113789403?,"
                    双十一狗东的手机单品累计榜单出来了【还有十几分钟结束了，估计不会有太大变化了】第一 redmi 9A第二 iPhone 14第三 iPhone13第四 redmi Note 11这个榜单和去年一样，第一永远是入门机，第二永远是iPhone入门机，第三永远是上一代iPhone入门机，今年双十一你贡献了几部手机？ ​                "
0,陈先生的眼睛会发光,5095271643?,"
                    即使你因为 iPhone 14 Pro的手感而一时妥协，但你终究还是会因为续航和屏幕而换到 iPhone 14 Pro Max 📱给纠结iPhone 14 Pro系列的人一些友情提示，如果你是手机重度使用者，一定要选Pro Max,要不然iPhone 14Pro 的耗电速度会让你怀疑人生。果然用过大屏手机以后真的再也回不去小屏时代了另外网 ​  展开全文c                "
0,麋鹿绅士,5323957287?,"
                    &#xe627;iPhone14Pro 友友们你们输入法有这个问题吗？选字的时候空一列。 ​                "
0,跌落崖底,7403362090?,"
                    #为抢iPhone员工集体周五加班# 说真的一个个真的都是逃不过🍎手机的魔咒了，哈哈哈这里全公司组团抢手机来了 ​                "
0,娅满枝头,7750125601?,"
                    #为抢iPhone员工集体周五加班#那我觉得抢到那个说什么也得请吃个饭吧毕竟这可不是一件容易的事情呀，这么有运气 ​                "
0,醉翁之意在清酒,6577149224?,"
                    iphone13好用么，想买了 ​                "
0,柒柒仲夏夜,7481367708?,"
                    #为抢iPhone员工集体周五加班# 说真的有点喜欢这样的公司氛围了 真的感觉特别的愉快多一个环境了，希望他们都可以抢到苹果手机吧 ​                "
0,悄悄小葵不迷路,7755825208?,"
                    #为抢iPhone员工集体周五加班#是我不懂了，这样真的能够抢到吗？ 这么多人在一起的话，感觉会很难抢吧 ​                "
0,刚刚,5514146941?,"
                    刚刚，我宣布送两部iPhone14给粉丝。点赞并关注我和 @拼夕夕水果bot 参与抽奖。 ​​​                "
0,鍋盖頭司令,2099591797?,"
                    #换手机更看重性能还是价格#？我觉得这个因人而异，我个人而言，更佳关注性能，因为我的工作跟手机关系很大，我要求手机必须快、而且存储大，在此基础上，我会考虑性价比高的产品，价格合适的产品。有一些朋友可能是先看价格，根据预算选手机。其实都一样，适合自己的才是最好的。虽然说现在整体手机 ​  展开全文c                "
0,麦子俊i,2575008657?,"
                    我在上一次直播中，我花了10分钟的时间聊了 apple现在为什么拒保那么严重。我大胆的猜测是：Apple在送修的过程中有一个拆机检，而拆机检不规范。会导致工厂拒保，而且原因全部都是【非法改装iPhone】。直播里面说的比较详细，这里就不做多的沟通了，毕竟是我个人猜测，我手里证据只有不到10次。 ​  展开全文c                "
0,三水步,7477963128?,"
                    呃因为太晕手滑把qq删掉了。。。。。这个iphone4啥软件都不兼容等我亲友晚上帮我下回来。。。 ​                "
0,柠檬王同学,6338035881?,"
                    不明白为什么还有人夸深圳大学的回应速度快，难道发生这种事情还要去表扬一下深圳大学嘛？为什么不反思一下为什么会发生这种事情呢？有人说这位阿姨是一个精致的人，一点没错，皮包、皮鞋和iPhone，手机里有最美好的回忆，皮包自己呵护得很好，可能是子女送的，鞋子太美，阿姨不想带着这些美好的东西 ​  展开全文c                "
0,JinPaengJeo,5317807667?,"
                    &#xe627;iPhone 出一台全新13 黑 128G 4600(邮费自理) ​                "
0,shamon没烦恼,7375721876?,"
                    iphone4拍照真不错 ​                "
0,少数派sspai,1914010467?,"
                    iPhone 屏幕好在哪？OLED 次像素渲染深度解析那次像素是如何被驱动进行显示的？OLED 和 LCD 之间的区别在哪？ Apple 在这又有什么积累？那接下来我就来好好讲讲。🔗：OiPhone 屏幕好在哪？OLED 次像素渲染深度解析 ​                "
0,天財少女-王二芊,3702120611?,"
                    &#xe627;杨艺淋 限量互关10人 我用的是iPhone14pro ​                "
0,极客村长,1870795791?,"
                    iPhone用户日常断网，挣扎了好一会说：村长你开个热点给我” L极客村长的微博视频 ​                "
0,谷桓宁,2334479323?,"
                    iPhone 14 Pro系列的黑色和紫色大量用户反馈手机背面掉漆？你们有碰到吗？ ​                "
0,Ice_blueNAYI,3169554794?,"
                    求苹果公司再出一款远峰蓝色号！！@Apple支持 #iphone13promax##远峰蓝# ​                "
0,你优雅的像一只猫w,5615725813?,"
                    &#xe627;iPhone壁纸 今天用这张咋样 ​                "
0,刚刚,5514146941?,"
                    刚刚，我宣布送两部iPhone14给粉丝。点赞并关注我和 @拼夕夕水果bot 参与抽奖。 ​​​                "
0,鍋盖頭司令,2099591797?,"
                    #换手机更看重性能还是价格#？我觉得这个因人而异，我个人而言，更佳关注性能，因为我的工作跟手机关系很大，我要求手机必须快、而且存储大，在此基础上，我会考虑性价比高的产品，价格合适的产品。有一些朋友可能是先看价格，根据预算选手机。其实都一样，适合自己的才是最好的。虽然说现在整体手机 ​  展开全文c                "
